Dates;OpenPrice;HighPrice;LowPrice;ClosePrice;TradedValue
20090611;4652.84;4712.04;4643.37;4700.60;3931142
20090612;4671.55;4684.72;4642.67;4664.58;3664731
20090615;4560.86;4560.86;4429.56;4438.19;4478355
20090616;4463.37;4495.87;4443.34;4449.07;3496655
20090617;4441.35;4453.50;4350.58;4384.19;5056325
20090618;4432.83;4480.61;4386.07;4462.42;4190877
20090619;4462.37;4529.54;4445.62;4497.86;7466475
20090622;4469.04;4473.56;4332.99;4333.20;4184978
20090623;4365.15;4430.18;4365.15;4392.53;4185328
20090624;4387.09;4471.28;4342.43;4454.21;4424256
20090625;4431.77;4442.26;4336.45;4409.99;4026135
20090626;4482.54;4514.77;4385.99;4410.10;4524815
20090629;4394.35;4510.90;4392.13;4494.47;3668218
20090630;4507.20;4507.20;4390.23;4412.32;4791542
20090701;4479.87;4579.10;4477.47;4555.59;4195407
20090702;4484.89;4484.89;4366.71;4366.71;4361473
20090703;4373.33;4381.75;4325.03;4363.26;2598213
20090706;4303.87;4323.41;4261.88;4294.07;3401520
20090707;4320.24;4340.70;4245.54;4250.93;3427459
20090708;4199.43;4222.95;4155.69;4168.75;3707583
20090709;4253.47;4298.02;4233.64;4251.45;2995589
20090710;4201.19;4218.01;4154.14;4162.92;2922506
20090713;4153.65;4262.23;4130.61;4262.23;2696340
20090714;4280.28;4317.87;4250.08;4301.06;2874682
20090715;4375.81;4469.27;4372.14;4469.27;4175811
20090716;4472.61;4556.39;4456.79;4516.67;4042221
20090717;4553.78;4573.51;4532.70;4548.97;4060818
20090720;4627.81;4666.16;4601.90;4654.55;3592524
20090721;4647.07;4722.67;4630.99;4683.83;4032875
20090722;4710.35;4710.35;4651.50;4704.77;3564104
20090723;4723.32;4815.38;4673.66;4806.20;4559649
20090724;4774.94;4846.91;4759.64;4787.43;4567617
20090727;4843.50;4845.26;4765.57;4796.84;3911112
20090728;4779.91;4816.23;4712.67;4717.65;4781117
20090729;4662.06;4763.75;4662.06;4722.97;4646081
20090730;4780.47;4862.25;4746.26;4834.08;5022417
20090731;4876.60;4909.78;4854.01;4880.04;6031064
20090803;4936.90;5049.81;4923.03;5009.42;4974394
20090804;5023.44;5024.65;4965.64;5016.05;4340526
20090805;5010.92;5057.33;4965.13;4986.16;5098783
20090806;4995.52;5030.93;4959.89;4987.90;4668097
20090807;4917.57;5019.10;4874.01;4993.33;5184888
20090810;4956.06;4963.08;4924.74;4955.42;2993267
20090811;4972.30;4995.59;4877.10;4893.61;3777669
20090812;4914.25;4993.72;4885.81;4987.30;3612851
20090813;5012.93;5080.43;5002.65;5031.77;4216848
20090814;5030.51;5056.72;4952.36;4973.42;4017284
20090817;4890.17;4892.90;4783.43;4815.95;4036914
20090818;4852.31;4873.41;4829.66;4873.41;2622667
20090819;4881.91;4942.77;4853.33;4918.11;3098768
20090820;4967.24;5006.63;4950.13;4990.17;3621641
20090821;5004.12;5189.00;4997.66;5178.20;5985475
20090824;5202.74;5244.43;5187.88;5232.46;4015642
20090825;5182.44;5283.30;5176.48;5271.00;4238609
20090826;5224.37;5260.00;5208.42;5223.72;5011356
20090827;5233.67;5259.28;5185.62;5205.72;4298402
20090828;5274.08;5336.23;5255.22;5291.53;5148893
20090831;5261.18;5281.57;5231.12;5239.91;3241916
20090901;5233.04;5246.03;5099.95;5099.95;4985581
20090902;5112.89;5116.37;5051.15;5104.93;5335444
