Dates;OpenPrice;HighPrice;LowPrice;ClosePrice;TradedValue
20090504;3233.51;3240.77;3211.82;3235.86;17451.35
20090505;3286.74;3389.96;3286.74;3365.28;10456363.96
20090506;3356.82;3427.88;3344.78;3398.37;10088607.43
20090507;3382.14;3469.89;3367.06;3379.44;12605318.02
20090508;3405.57;3467.53;3405.57;3449.57;9054406.37
20090511;3453.45;3454.69;3400.39;3425.00;8032013.10
20090512;3445.82;3462.79;3419.61;3439.39;8371382.82
20090513;3422.92;3439.40;3342.91;3343.85;9903629.09
20090514;3352.24;3382.18;3323.41;3376.53;7906624.85
20090515;3374.31;3403.68;3341.89;3367.02;7276789.27
20090518;3399.18;3471.22;3369.91;3471.22;6488626.21
20090519;3502.68;3555.95;3502.68;3534.79;8520065.20
20090520;3582.34;3602.14;3558.04;3575.23;8135102.53
20090521;3620.60;3620.60;3510.01;3521.47;7658539.74
20090522;3531.01;3569.93;3524.96;3546.50;6668276.24
20090525;3531.01;3569.93;3524.96;3546.50;6668276.24
20090526;3550.95;3590.24;3495.60;3582.53;7200431.39
20090527;3609.49;3632.48;3596.91;3616.10;6947859.82
20090528;3577.83;3577.83;3520.97;3554.42;7091823.29
20090529;3613.91;3677.31;3613.91;3638.91;10178087.78
20090601;3705.59;3788.29;3705.59;3780.42;7456870.54
20090602;3807.31;3807.31;3756.37;3787.65;9762303.55
20090603;3723.40;3723.40;3632.53;3651.65;8666570.47
20090604;3613.55;3652.00;3595.79;3614.11;8628570.86
20090605;3595.06;3678.99;3595.06;3636.94;9981339.85
20090608;3636.26;3636.26;3585.56;3609.27;6581398.13
20090609;3666.00;3698.02;3653.59;3665.91;7237155.16
20090610;3676.93;3756.45;3676.93;3702.62;9366338.89
20090611;3752.96;3784.37;3732.04;3773.13;8362113.04
20090612;3759.23;3766.02;3731.09;3741.10;7553940.38
20090615;3693.23;3693.23;3594.58;3597.69;7439514.40
20090616;3626.20;3662.50;3621.97;3627.22;7850443.70
20090617;3606.44;3606.44;3542.50;3559.27;8876927.03
20090618;3575.20;3590.87;3539.79;3572.01;8918731.27
20090619;3590.53;3664.00;3590.53;3643.46;13766253.28
20090622;3618.68;3618.68;3528.02;3528.02;8589883.44
20090623;3547.86;3572.29;3533.87;3545.59;8127144.87
20090624;3544.71;3597.87;3538.94;3588.36;8340573.56
20090625;3567.20;3577.14;3518.24;3548.82;7731269.49
20090626;3589.62;3632.54;3566.09;3584.48;7388968.60
20090629;3586.43;3637.93;3582.91;3630.81;7420038.81
20090630;3612.38;3622.87;3564.72;3576.11;8896024.40
20090701;3584.58;3665.09;3584.58;3656.70;8034036.67
20090702;3634.32;3634.32;3548.20;3549.77;8671069.84
20090703;3533.32;3555.70;3523.67;3534.25;5421147.89
20090706;3510.89;3510.89;3459.98;3477.69;6369103.77
20090707;3462.04;3498.22;3456.03;3456.03;6652963.79
20090708;3424.78;3428.89;3378.19;3384.72;7070473.27
20090709;3457.92;3495.71;3457.92;3473.15;6504515.63
20090710;3440.21;3441.23;3413.74;3414.99;5853159.37
20090713;3410.35;3473.55;3387.71;3468.81;5560060.41
20090714;3494.13;3540.28;3494.13;3527.73;6222284.53
20090715;3555.24;3644.06;3555.24;3644.06;7293436.60
20090716;3644.29;3671.16;3629.32;3654.36;6597162.48
20090717;3638.13;3676.87;3638.13;3659.60;7491119.66
20090720;3701.46;3761.86;3701.46;3746.91;6192502.79
20090721;3717.90;3765.69;3714.26;3749.78;7837533.76
20090722;3766.03;3779.49;3740.14;3777.87;7137607.38
20090723;3796.68;3856.57;3781.75;3851.52;8167973.57
20090724;3823.58;3857.71;3806.52;3839.39;7675157.54
20090727;3853.63;3880.89;3832.48;3857.06;6177911.82
20090728;3838.58;3860.23;3781.98;3788.60;7093875.21
20090729;3784.67;3823.95;3772.66;3800.97;7179000.13
20090730;3821.60;3904.02;3821.60;3892.56;9094849.11
20090731;3941.91;3956.77;3922.32;3929.35;8745855.66
20090803;3989.60;4077.43;3982.77;4054.61;8997497.77
20090804;4054.61;4054.61;4014.49;4052.71;8044249.51
20090805;4068.25;4092.40;4039.56;4052.41;9351876.13
20090806;3994.54;4063.47;3994.54;4035.32;8828906.00
20090807;4014.41;4054.16;3963.58;4046.56;9148093.74
20090810;3992.97;3992.97;3960.55;3986.73;5948273.34
